,movie_id,title,budget,keywords,original_language,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,roi
62,258489,The Legend of Tarzan,180000000,"{'feral child', 'animal attack', 'jungle', 'africa', 'tarzan'}",en,42.741719,"{'Village Roadshow Films North America', 'Jerry Weintraub Productions', 'Dark Horse Entertainment', 'RatPac-Dune Entertainment', 'Beagle Pug Films', 'Riche Productions', 'Village Roadshow Pictures'}",2016-06-29,356743061,109.0,5.5,2430,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9819058944444444
63,411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",180000000,"{'battle', 'self sacrifice', 'based on novel', 'fantasy world', 'saving the world', 'narnia', 'winter', 'beaver', 'fairy-tale figure', 'brother sister relationship', 'witch', 'cupboard', 'duringcreditsstinger', 'lion'}",en,67.391328,"{'Walt Disney', 'Walden Media'}",2005-12-07,748806957,143.0,6.7,2629,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.16003865
64,246655,X-Men: Apocalypse,178000000,"{'world domination', 'superhero', 'mutant', 'aftercreditsstinger', 'superhuman', 'supernatural powers', '1980s', 'apocalypse', 'marvel comic', 'based on comic book', 'superhero team'}",en,139.272042,"{'TSG Entertainment', 'Twentieth Century Fox Film Corporation', 'Bad Hat Harry Productions', ""Donners' Company"", 'Kinberg Genre', 'Marvel Entertainment'}",2016-05-18,543934787,144.0,6.4,4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0558134101123597
65,155,The Dark Knight,185000000,"{'dc comics', 'gotham city', 'scarecrow', 'super villain', 'superhero', 'crime fighter', 'district attorney', 'batman', 'imax', 'tragic hero', 'secret identity', 'joker', 'super powers', 'organized crime', 'criminal mastermind', 'vigilante', 'chaos', 'based on comic book', 'sadism'}",en,187.322927,"{'DC Comics', 'Warner Bros.', 'DC Entertainment', 'Syncopy', 'Legendary Pictures'}",2008-07-16,1004558444,152.0,8.2,12002,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.430045643243243
66,14160,Up,175000000,"{'balloon', 'central and south america', 'exploring', 'duringcreditsstinger', 'floating in the air', 'animation', 'age difference'}",en,92.201962,{'Pixar Animation Studios'},2009-05-13,735099082,96.0,7.7,6870,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.200566182857143
67,15512,Monsters vs Aliens,175000000,"{'duringcreditsstinger', 'giant robot', 'alien'}",en,36.167578000000006,{'DreamWorks Animation'},2009-03-19,381509870,94.0,6.0,1423,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.1800564
68,1726,Iron Man,140000000,"{'arms dealer', 'iron man', 'superhero', 'tony stark', 'marvel cinematic universe', 'aftercreditsstinger', 'counter terrorism', 'based on comic book', 'marvel comic', 'malibu', 'middle east', 'agent coulson'}",en,120.725053,{'Marvel Studios'},2008-04-30,585174222,126.0,7.4,8776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1798158714285716
69,44826,Hugo,170000000,"{'key', 'love', 'leg brace', 'library', 'orphan', '3d', 'clock', 'toy', 'hiding', 'robot', 'doberman', 'automaton', 'boy', 'film director', 'filmmaking'}",en,32.319043,"{'GK Films', 'Infinitum Nihil', 'Paramount Pictures'}",2011-11-22,185770160,126.0,7.0,2141,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09276564705882354
70,8487,Wild Wild West,170000000,"{'steampunk', 'drag', 'based on tv series', 'steam locomotive'}",en,40.748915,"{'Todman, Simon, LeMasters Productions', 'Sonnenfeld Josephson Worldwide Entertainment', 'Warner Bros.', 'Peters Entertainment'}",1999-06-29,222104681,106.0,5.1,1020,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.30649812352941175
71,297761,Suicide Squad,175000000,"{'supervillain', 'dc extended universe', 'superhero', 'dc comics', 'secret mission', 'anti hero', 'shared universe', 'villain'}",en,90.23792,"{'DC Comics', 'Warner Bros.', 'Dune Entertainment', 'DC Entertainment', 'Atlas Entertainment'}",2016-08-02,745000000,123.0,5.9,7458,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.257142857142857
72,2698,Evan Almighty,175000000,"{'daily life', 'animal', 'nature', 'baustelle', 'support', 'marriage', 'married couple', 'father son relationship', 'faith', 'rescue', ""noah's ark"", 'duringcreditsstinger', 'father'}",en,27.082182,"{'Universal Pictures', 'Playtone', 'Columbia Pictures', 'Original Film', 'Shady Acres Entertainment', 'Relativity Media', 'Spyglass Entertainment'}",2007-06-09,173000000,96.0,5.3,1151,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.011428571428571429
73,137113,Edge of Tomorrow,178000000,"{'restart', 'military officer', 'alien invasion', 'alien', 'dystopia', 'war', 'time warp', 'exoskeleton', 'deja vu', 'soldier'}",en,79.456485,"{'Viz Media', '3 Arts Entertainment', 'Warner Bros.', 'RatPac-Dune Entertainment', 'Province of British Columbia Production Services Tax Credit', 'Village Roadshow Pictures'}",2014-05-27,370541256,113.0,7.6,4858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0816924494382023
74,9804,Waterworld,175000000,"{'water', 'doomsday', 'dystopia', 'mutant', 'tattoo', 'ocean'}",en,44.640292,"{'Davis Entertainment', 'Universal Pictures', 'Licht/Mueller Film Corporation', 'Gordon Company'}",1995-07-28,264218220,135.0,5.9,992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5098184
75,14869,G.I. Joe: The Rise of Cobra,175000000,"{'attack', 'government', 'evil', 'secret', 'warhead', 'lasers', 'murder', 'cobra', 'technology', 'hostage', 'explosion', 'scientist', 'terrorist', 'revenge', 'president'}",en,32.852443,"{'Di Bonaventura Pictures', 'Kontsept Film Company', 'Paramount Pictures', 'Spyglass Entertainment', 'Hasbro'}",2009-08-04,302469017,118.0,5.6,1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7283943828571429
76,150540,Inside Out,175000000,"{'cartoon', 'imaginary friend', '3d', 'emotions', 'kids', 'dream', 'moving', 'duringcreditsstinger', 'animation', 'unicorn', 'family'}",en,128.65596399999998,"{'Pixar Animation Studios', 'Walt Disney Pictures'}",2015-06-09,857611174,94.0,8.0,6560,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.90063528
77,278927,The Jungle Book,175000000,"{'talking to animals', 'talking animal', 'animal', 'based on novel', 'wolf', 'orphan', 'feral child', 'panther', 'bear', 'jungle', 'remake', 'tiger', 'elephant', 'snake'}",en,94.199316,"{'Fairview Entertainment', 'Moving Picture Company (MPC)', 'Walt Disney Pictures', 'Walt Disney Studios Motion Pictures'}",2016-04-07,966550600,106.0,6.7,2892,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4.523146285714286
78,10138,Iron Man 2,200000000,"{'superhero', 'marvel cinematic universe', 'aftercreditsstinger', 'based on comic book', 'marvel comic', 'malibu', 'revenge'}",en,77.30019399999998,{'Marvel Studios'},2010-04-28,623933331,124.0,6.6,6849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.119666655
79,58595,Snow White and the Huntsman,170000000,"{'fairy tale', 'sorceress', 'forest', 'evil stepmother', 'magic', 'woman', 'deception', 'queen', 'evil queen', 'imprisoned', 'eternal youth', 'immortality', 'snow white'}",en,77.178973,"{'Universal Pictures', 'Roth Films'}",2012-05-30,396600000,127.0,5.8,3118,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3329411764705883
80,102651,Maleficent,180000000,"{'fairy tale', 'retelling', '3d', 'adaptation', 'dark fantasy', 'sleeping beauty', 'literary adaptation', 'based on fairy tale', 'villain'}",en,110.620647,"{'Walt Disney Pictures', 'Roth Films', 'Walt Disney Studios Motion Pictures'}",2014-05-28,758539785,97.0,7.0,4496,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3.2141099166666667
81,119450,Dawn of the Planet of the Apes,170000000,"{'dystopia', 'ape', 'plague', 'leader', 'post-apocalyptic', 'sequel', 'medical research', '3d', 'animal attack', 'monkey', 'woods', 'scientist', 'forest', 'colony'}",en,243.79174300000003,"{'Ingenious Media', 'Chernin Entertainment', 'TSG Entertainment'}",2014-06-26,710644566,130.0,7.3,4410,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.1802621529411765
82,64686,47 Ronin,175000000,"{'suicide', 'ronin', 'half breed', '3d', 'shogun', 'samurai', 'based on true story', 'japan', 'samurai sword'}",en,41.796339,"{'H2F Entertainment', 'Stuber Productions', 'Mid Atlantic Films', 'Moving Picture Company (MPC)', 'Universal'}",2013-12-06,150962475,119.0,5.9,1326,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1373572857142857
83,100402,Captain America: The Winter Soldier,170000000,"{'political thriller', 'superhero', 'shield', '3d', 'marvel cinematic universe', 'captain america', 'aftercreditsstinger', 'washington d.c.', 'marvel comic', 'duringcreditsstinger', 'based on comic book', 'future'}",en,72.22526500000002,{'Marvel Studios'},2014-03-20,714766572,136.0,7.6,5764,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.2045092470588235
84,10192,Shrek Forever After,165000000,"{'ogre', '3d'}",en,44.041186,{'DreamWorks Animation'},2010-05-16,752600867,93.0,6.0,1959,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.561217375757576
85,158852,Tomorrowland,190000000,"{'futuristic car', 'destiny', 'dreamer', 'inventor', 'imax', 'futuristic city', 'apocalypse'}",en,130.311355,"{'A113', 'Walt Disney Pictures', 'Babieka'}",2015-05-19,209154322,130.0,6.2,2846,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.10081222105263157
86,177572,Big Hero 6,165000000,"{'brother brother relationship', 'hate', 'dead brother', '3d', 'teen superheroes', 'moral dilemma', 'hero', 'robot', 'aftercreditsstinger', 'boy genius', 'talent', 'best friend', 'revenge', 'another dimension'}",en,203.73459,"{'Walt Disney Animation Studios', 'Walt Disney Pictures'}",2014-10-24,652105443,102.0,7.8,6135,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.9521542
87,82690,Wreck-It Ralph,165000000,"{'social reject', 'precocious child', 'video gamer', 'arcade', 'curiosity', 'medal', 'first person shooter', 'carefree', 'bullying', 'q*bert', 'interrupted wedding', 'support group', 'aftercreditsstinger', 'product placement', 'self esteem', 'duringcreditsstinger', 'racing', 'glitch'}",en,62.341073,{'Walt Disney Animation Studios'},2012-11-01,471222889,108.0,7.1,4570,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.855896296969697
88,5255,The Polar Express,165000000,"{'chute', 'christmas', 'gift', 'north pole', 'nerd', 'bell', 'santa claus', 'beard', 'faith', 'ticket', 'trestle'}",en,47.323228,"{'Playtone', 'Golden Mean', 'ImageMovers'}",2004-11-10,305875730,100.0,6.4,1474,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8537923030303031
89,47933,Independence Day: Resurgence,165000000,"{'alien invasion', 'alternate history'}",en,48.775723,"{'Centropolis Entertainment', 'TSG Entertainment', 'Twentieth Century Fox Film Corporation', 'Stereo D'}",2016-06-22,389681935,120.0,4.9,2491,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.361708696969697
90,10191,How to Train Your Dragon,165000000,"{'battle', 'blacksmith', 'nest', 'dragon', 'village', 'ignorance', 'viking', 'friendship', 'combat', 'warrior', 'forest', 'well', 'night', 'island', 'training', 'flying', 'ship', 'flight', 'arena'}",en,67.263269,"{'DreamWorks Animation', 'Vertigo Entertainment', 'Mad Hatter Entertainment'}",2010-03-05,494878759,98.0,7.5,4227,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.999265206060606
91,296,Terminator 3: Rise of the Machines,200000000,"{'sun glasses', 'artificial intelligence', 'dystopia', 'veterinarian', 'firemen', 'cyborg', 'saving the world', 'nanotechnology', 'rocket launcher', 'killer robot', 'leather jacket', 'psychiatrist', 'man vs machine', 'fire engine'}",en,69.405188,"{'Intermedia Films', 'C-2 Pictures', 'Warner Bros.', 'Mostow/Lieberman Productions', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Columbia Pictures'}",2003-07-02,435000000,109.0,5.9,2143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.175
92,118340,Guardians of the Galaxy,170000000,"{'outer space', 'spaceship', 'orphan', 'space', 'marvel cinematic universe', 'aftercreditsstinger', 'marvel comic', 'duringcreditsstinger', 'adventurer'}",en,481.098624,"{'Moving Picture Company (MPC)', 'Marvel Studios', 'Revolution Sun Studios', 'Bulletproof Cupid'}",2014-07-30,773328629,121.0,7.9,9742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5489919352941177
93,157336,Interstellar,165000000,"{'dystopia', 'quantum mechanics', 'astronaut', 'farmer', 'saving the world', 'expedition', 'time paradox', 'farmhouse', 'father daughter relationship', 'father son relationship', 'race against time', 'space station', 'spaceship', 'space', 'nasa', 'scientist', 'single father', 'relativity', 'family relationships', 'courage', 'zero gravity', 'imax', 'black hole', 'robot', 'space travel', 'wormhole', 'astrophysics', 'artificial intelligence', 'famine', 'rescue', 'single parent'}",en,724.247784,"{'Lynda Obst Productions', 'Warner Bros.', 'Syncopy', 'Paramount Pictures', 'Legendary Pictures'}",2014-11-05,675120017,169.0,8.1,10867,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0916364666666665
94,27205,Inception,160000000,"{'sleep', 'subconsciousness', 'redemption', 'heist', 'kidnapping', 'dream', 'female hero', 'loss of lover'}",en,167.58371,"{'Warner Bros.', 'Legendary Pictures', 'Syncopy'}",2010-07-14,825532764,148.0,8.1,13752,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4.159579775
95,49051,The Hobbit: An Unexpected Journey,250000000,"{'middle-earth (tolkien)', 'dwarves', 'ancient', 'gnomes', 'goblin', 'riddle', 'invisibility', 'courage', 'mountains', 'orcs', 'elves', 'tunnel', 'wizard', 'hobbit', 'giant', 'ring', 'underground lake', 'journey', 'buried treasure', 'climbing a tree'}",en,108.849621,"{'WingNut Films', 'New Line Cinema', 'Metro-Goldwyn-Mayer (MGM)', 'Warner Bros. Pictures'}",2012-11-26,1021103568,169.0,7.0,8297,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.084414272
96,9799,The Fast and the Furious,38000000,"{'street gang', 'undercover', 'auto-tuning', 'car', 'aftercreditsstinger', 'car race', 'automobile racing', 'duringcreditsstinger', 'los angeles'}",en,6.909942,"{'Mediastream Film GmbH & Co. Productions KG', 'Universal Pictures', 'Ardustry Entertainment', 'Original Film'}",2001-06-22,207283925,106.0,6.6,3428,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.454840131578948
97,4922,The Curious Case of Benjamin Button,150000000,"{'travel', 'tea', 'diary', 'navy', 'funeral', 'hospital'}",en,60.269279,"{'Warner Bros.', 'Kennedy/Marshall Company, The', 'Paramount Pictures'}",2008-11-24,333932083,166.0,7.3,3292,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1.2262138866666668
98,49538,X-Men: First Class,160000000,"{'mine', 'historical fiction', 'cuban missile crisis', 'world war iii', 'nuclear war', '1960s', 'superhero', 'mutant', 'cia', 'superhuman', 'marvel comic', 'based on comic book'}",en,3.195174,"{'Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Big Screen Productions', 'Bad Hat Harry Productions', 'Dune Entertainment', ""Donners' Company"", 'Ingenious Film Partners', 'Dune Entertainment III', 'Marvel Entertainment'}",2011-05-24,353624124,132.0,7.1,5181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.210150775
99,131634,The Hunger Games: Mockingjay - Part 2,160000000,"{'dystopia', '3d', 'based on young adult novel', 'game of death', 'revolution', 'strong woman'}",en,127.284427,"{'Color Force', 'Lionsgate', 'Studio Babelsberg'}",2015-11-18,653428261,137.0,6.6,3984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.08392663125
100,27022,The Sorcerer's Apprentice,150000000,"{'water', 'love', 'sorcerer', 'fountain', 'wolf', 'merlin', 'castle', 'magic', 'training', 'apprendista', 'aftercreditsstinger', 'mission', 'dragon', 'witch', 'fire', 'morgana', 'apprentice', 'book'}",en,35.580815,"{'Junction Entertainment', 'Saturn Films', 'Jerry Bruckheimer Films', 'Walt Disney Pictures', 'Broken Road Productions'}",2010-07-13,215283742,109.0,5.8,1470,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.43522494666666667
101,503,Poseidon,160000000,"{'blackout', ""new year's eve"", 'escape', 'capsized ship', 'daughter', 'loss of father', 'drowning', 'ball', 'ship', 'atlantic ocean', 'self-abandonment', 'fire', 'giant wave', 'cataclysm', 'shipwreck', 'single'}",en,21.133748,"{'Virtual Studios', 'Warner Bros.', 'Radiant Productions', 'Next Entertainment', 'Synthesis Entertainment', 'Irwin Allen Productions'}",2006-05-12,181674817,99.0,5.5,583,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13546760625
102,241259,Alice Through the Looking Glass,170000000,"{'based on novel', '3d', 'clock', 'queen', 'dark fantasy', 'mad hatter', 'sequel', 'alice in wonderland'}",en,56.268916,"{'Legend3D', 'Tim Burton Productions', 'Roth Films', 'Team Todd', 'Walt Disney Pictures'}",2016-05-25,299370084,113.0,6.5,1725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.761000494117647
103,810,Shrek the Third,160000000,"{'cowardliness', 'teacher', 'conciliation', 'transformation', 'assault', 'donkey', 'heir to the throne', 'dragon', 'capture', 'duringcreditsstinger', 'shipwreck', 'ambush', 'prince', 'liberation of prisoners', 'kingdom', 'sadness', 'tricks', 'boarding school', 'theatre play', 'best friend', 'pregnancy', 'traitor', 'island', 'ship', ""coup d'etat"", 'stage'}",en,42.986467,"{'DreamWorks Animation', 'DreamWorks SKG'}",2007-05-17,798958165,93.0,6.0,2278,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.99348853125
104,68735,Warcraft,160000000,"{'sorcerer', 'orcs', 'elves', 'video game', 'based on video game', 'magic', 'sword and sorcery', 'fictional language', 'orc', 'wizard', 'based on comic book', 'fictional war', 'chase', 'muscles'}",en,63.148529,"{'Universal Pictures', 'Blizzard Entertainment', 'Legendary Pictures', 'Atlas Entertainment'}",2016-05-25,433677183,123.0,6.3,2268,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.71048239375
105,87101,Terminator Genisys,155000000,"{'artificial intelligence', 'time travel', 'fiction', 'dystopia', '3d', 'cyborg', 'saving the world', 'killer robot', 'duringcreditsstinger', 'sequel', 'future'}",en,202.042635,"{'Skydance Media', 'Annapurna Pictures', 'Paramount Pictures'}",2015-06-23,440603537,126.0,5.8,3631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.842603464516129
106,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,"{'based on novel', 'magic', 'fantasy world', 'narnia', 'king', 'good vs evil', 'quest', 'snowing', 'knife held to throat'}",en,49.661984,"{'Walden Media', 'Fox 2000 Pictures', 'Dune Entertainment'}",2010-08-13,415686217,113.0,6.2,1514,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.6818465612903226
107,676,Pearl Harbor,140000000,"{'love', 'pilot', 'airplane', 'pin-up', 'war', 'patriotism', 'army', 'u.s. air force', 'hawaii', 'pearl harbor', 'nurse', 'world war ii'}",en,34.20669,"{'Jerry Bruckheimer Films', 'Touchstone Pictures'}",2001-05-21,449220945,183.0,6.6,1791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2.208721035714286
108,1858,Transformers,150000000,"{'alien', 'based on toy', 'destroy', 'teenage hero', 'transformation', 'robot', 'duringcreditsstinger', 'transformers'}",en,25.468493,"{'Platinum Dunes', 'DreamWorks SKG', 'Di Bonaventura Pictures', 'SprocketHeads', 'Amblin Entertainment', 'Hasbro Studios', 'thinkfilm', 'Revolution Sun Studios', 'Paramount Pictures'}",2007-06-27,709709780,144.0,6.6,4040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.7313985333333335
109,1966,Alexander,155000000,"{'campaign', 'greece', 'persia', 'homosexuality', 'egypt', 'ancient world', 'gay relationship', 'aristotle', 'elephant', 'alexander the great'}",en,39.019229,"{'Egmond Film & Television', 'Pacifica Film', 'Intermedia Films', 'Warner Bros.', 'France 3 Cinéma', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Pathé Renn Productions', 'WR Universal Group'}",2004-11-21,167298192,175.0,5.6,927,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0.07934317419354839
110,675,Harry Potter and the Order of the Phoenix,150000000,"{'dying and death', ""sorcerer's apprentice"", 'magic', 'black magic', 'sorcery', 'school of witchcraft', 'cutting the cord', 'occultism', 'witch', 'loss of lover', 'broom', 'prophecy', 'death of a friend', 'child hero'}",en,78.14439499999997,"{'Heyday Films', 'Warner Bros.'}",2007-06-28,938212738,138.0,7.4,5494,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5.254751586666667
111,674,Harry Potter and the Goblet of Fire,150000000,"{'dying and death', ""sorcerer's apprentice"", 'magic', 'black magic', 'teenager', 'teenage hero', 'vision', 'tournament', 'boarding school', 'school of witchcraft', 'based on young adult novel', 'wizard', 'broom', 'chosen one'}",en,101.250416,"{'Heyday Films', 'Warner Bros.', 'Patalex IV Productions Limited'}",2005-11-05,895921036,157.0,7.5,5608,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.9728069066666665
112,8960,Hancock,150000000,"{'forbidden love', 'advertising expert', 'pokies', 'superhero', 'flying', 'alcohol', ""love of one's life"", 'duringcreditsstinger', 'invulnerability', 'alcoholism', 'lovers', 'affection'}",en,56.758411,"{'Overbrook Entertainment', 'Blue Light', 'Forward Pass', 'GH Three', 'Weed Road Pictures', 'Columbia Pictures', 'Relativity Media'}",2008-07-01,624029371,92.0,6.2,2961,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1601958066666667
113,6479,I Am Legend,150000000,"{'pandemic', 'dystopia', 'post-apocalyptic', 'saving the world', 'virus', 'lost civilisation', 'matter of life and death', 'helplessness', 'alone'}",en,70.867401,"{'Overbrook Entertainment', 'Warner Bros.', 'Heyday Films', 'Weed Road Pictures', 'Original Film', 'Village Roadshow Pictures'}",2007-12-14,585349010,101.0,6.9,4853,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2.902326733333333
