movie_id,title,budget,keywords,original_language,popularity,production_companies,release_date,revenue,runtime,vote_average,vote_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
155,The Dark Knight,185000000,"{'crime fighter', 'chaos', 'gotham city', 'superhero', 'district attorney', 'criminal mastermind', 'imax', 'tragic hero', 'batman', 'joker', 'secret identity', 'sadism', 'super villain', 'vigilante', 'scarecrow', 'based on comic book', 'organized crime', 'dc comics', 'super powers'}",en,187.322927,"{'DC Comics', 'Legendary Pictures', 'Syncopy', 'DC Entertainment', 'Warner Bros.'}",2008-07-16,1004558444,152.0,8.2,12002,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14160,Up,175000000,"{'exploring', 'animation', 'duringcreditsstinger', 'balloon', 'age difference', 'central and south america', 'floating in the air'}",en,92.201962,{'Pixar Animation Studios'},2009-05-13,735099082,96.0,7.7,6870,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15512,Monsters vs Aliens,175000000,"{'giant robot', 'duringcreditsstinger', 'alien'}",en,36.167578000000006,{'DreamWorks Animation'},2009-03-19,381509870,94.0,6.0,1423,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1726,Iron Man,140000000,"{'arms dealer', 'superhero', 'agent coulson', 'iron man', 'middle east', 'counter terrorism', 'marvel cinematic universe', 'malibu', 'marvel comic', 'based on comic book', 'tony stark', 'aftercreditsstinger'}",en,120.725053,{'Marvel Studios'},2008-04-30,585174222,126.0,7.4,8776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44826,Hugo,170000000,"{'doberman', 'robot', 'filmmaking', 'clock', 'hiding', 'love', 'film director', '3d', 'leg brace', 'library', 'orphan', 'toy', 'automaton', 'boy', 'key'}",en,32.319043,"{'Infinitum Nihil', 'GK Films', 'Paramount Pictures'}",2011-11-22,185770160,126.0,7.0,2141,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8487,Wild Wild West,170000000,"{'drag', 'steam locomotive', 'based on tv series', 'steampunk'}",en,40.748915000000004,"{'Todman, Simon, LeMasters Productions', 'Sonnenfeld Josephson Worldwide Entertainment', 'Warner Bros.', 'Peters Entertainment'}",1999-06-29,222104681,106.0,5.1,1020,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
297761,Suicide Squad,175000000,"{'shared universe', 'villain', 'superhero', 'dc extended universe', 'anti hero', 'dc comics', 'secret mission', 'supervillain'}",en,90.23791999999999,"{'DC Comics', 'Dune Entertainment', 'Atlas Entertainment', 'DC Entertainment', 'Warner Bros.'}",2016-08-02,745000000,123.0,5.9,7458,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2698,Evan Almighty,175000000,"{'nature', 'daily life', 'faith', 'duringcreditsstinger', 'father son relationship', 'support', 'father', 'animal', ""noah's ark"", 'marriage', 'married couple', 'baustelle', 'rescue'}",en,27.082182,"{'Original Film', 'Playtone', 'Universal Pictures', 'Spyglass Entertainment', 'Columbia Pictures', 'Relativity Media', 'Shady Acres Entertainment'}",2007-06-09,173000000,96.0,5.3,1151,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
137113,Edge of Tomorrow,178000000,"{'time warp', 'alien invasion', 'deja vu', 'restart', 'soldier', 'dystopia', 'alien', 'military officer', 'war', 'exoskeleton'}",en,79.456485,"{'Viz Media', 'RatPac-Dune Entertainment', '3 Arts Entertainment', 'Village Roadshow Pictures', 'Province of British Columbia Production Services Tax Credit', 'Warner Bros.'}",2014-05-27,370541256,113.0,7.6,4858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9804,Waterworld,175000000,"{'ocean', 'doomsday', 'dystopia', 'mutant', 'tattoo', 'water'}",en,44.640291999999995,"{'Universal Pictures', 'Licht/Mueller Film Corporation', 'Davis Entertainment', 'Gordon Company'}",1995-07-28,264218220,135.0,5.9,992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14869,G.I. Joe: The Rise of Cobra,175000000,"{'warhead', 'murder', 'lasers', 'evil', 'explosion', 'attack', 'hostage', 'scientist', 'terrorist', 'government', 'president', 'revenge', 'cobra', 'technology', 'secret'}",en,32.852443,"{'Spyglass Entertainment', 'Kontsept Film Company', 'Di Bonaventura Pictures', 'Hasbro', 'Paramount Pictures'}",2009-08-04,302469017,118.0,5.6,1962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
150540,Inside Out,175000000,"{'cartoon', 'emotions', 'imaginary friend', 'duringcreditsstinger', '3d', 'moving', 'kids', 'dream', 'unicorn', 'animation', 'family'}",en,128.65596399999998,"{'Pixar Animation Studios', 'Walt Disney Pictures'}",2015-06-09,857611174,94.0,8.0,6560,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
278927,The Jungle Book,175000000,"{'wolf', 'panther', 'snake', 'elephant', 'talking to animals', 'based on novel', 'tiger', 'feral child', 'animal', 'jungle', 'orphan', 'bear', 'remake', 'talking animal'}",en,94.19931600000001,"{'Moving Picture Company (MPC)', 'Fairview Entertainment', 'Walt Disney Studios Motion Pictures', 'Walt Disney Pictures'}",2016-04-07,966550600,106.0,6.7,2892,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
10138,Iron Man 2,200000000,"{'superhero', 'marvel cinematic universe', 'malibu', 'marvel comic', 'based on comic book', 'revenge', 'aftercreditsstinger'}",en,77.30019399999999,{'Marvel Studios'},2010-04-28,623933331,124.0,6.6,6849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58595,Snow White and the Huntsman,170000000,"{'deception', 'evil queen', 'sorceress', 'queen', 'magic', 'evil stepmother', 'forest', 'fairy tale', 'snow white', 'immortality', 'eternal youth', 'imprisoned', 'woman'}",en,77.178973,"{'Universal Pictures', 'Roth Films'}",2012-05-30,396600000,127.0,5.8,3118,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
102651,Maleficent,180000000,"{'villain', 'retelling', 'literary adaptation', '3d', 'dark fantasy', 'fairy tale', 'based on fairy tale', 'adaptation', 'sleeping beauty'}",en,110.62064699999999,"{'Walt Disney Studios Motion Pictures', 'Roth Films', 'Walt Disney Pictures'}",2014-05-28,758539785,97.0,7.0,4496,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
119450,Dawn of the Planet of the Apes,170000000,"{'medical research', 'ape', 'monkey', 'scientist', 'colony', 'dystopia', 'animal attack', '3d', 'sequel', 'forest', 'post-apocalyptic', 'plague', 'woods', 'leader'}",en,243.79174300000003,"{'Chernin Entertainment', 'Ingenious Media', 'TSG Entertainment'}",2014-06-26,710644566,130.0,7.3,4410,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
64686,47 Ronin,175000000,"{'japan', 'samurai sword', '3d', 'ronin', 'shogun', 'half breed', 'based on true story', 'suicide', 'samurai'}",en,41.796339,"{'Stuber Productions', 'Mid Atlantic Films', 'Universal', 'H2F Entertainment', 'Moving Picture Company (MPC)'}",2013-12-06,150962475,119.0,5.9,1326,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
100402,Captain America: The Winter Soldier,170000000,"{'superhero', 'washington d.c.', 'political thriller', 'shield', 'captain america', 'future', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'marvel comic', 'based on comic book', 'aftercreditsstinger'}",en,72.22526500000001,{'Marvel Studios'},2014-03-20,714766572,136.0,7.6,5764,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10192,Shrek Forever After,165000000,"{'3d', 'ogre'}",en,44.041185999999996,{'DreamWorks Animation'},2010-05-16,752600867,93.0,6.0,1959,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
158852,Tomorrowland,190000000,"{'destiny', 'imax', 'inventor', 'apocalypse', 'futuristic car', 'dreamer', 'futuristic city'}",en,130.311355,"{'Babieka', 'A113', 'Walt Disney Pictures'}",2015-05-19,209154322,130.0,6.2,2846,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
177572,Big Hero 6,165000000,"{'another dimension', 'robot', 'brother brother relationship', 'talent', 'hate', '3d', 'teen superheroes', 'dead brother', 'hero', 'moral dilemma', 'revenge', 'boy genius', 'best friend', 'aftercreditsstinger'}",en,203.73459,"{'Walt Disney Animation Studios', 'Walt Disney Pictures'}",2014-10-24,652105443,102.0,7.8,6135,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82690,Wreck-It Ralph,165000000,"{'arcade', 'interrupted wedding', 'racing', 'first person shooter', 'duringcreditsstinger', 'support group', 'video gamer', 'curiosity', 'bullying', 'product placement', 'self esteem', 'glitch', 'social reject', 'medal', 'q*bert', 'carefree', 'aftercreditsstinger', 'precocious child'}",en,62.341073,{'Walt Disney Animation Studios'},2012-11-01,471222889,108.0,7.1,4570,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5255,The Polar Express,165000000,"{'gift', 'bell', 'beard', 'santa claus', 'nerd', 'chute', 'christmas', 'faith', 'ticket', 'trestle', 'north pole'}",en,47.323228,"{'ImageMovers', 'Golden Mean', 'Playtone'}",2004-11-10,305875730,100.0,6.4,1474,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
47933,Independence Day: Resurgence,165000000,"{'alien invasion', 'alternate history'}",en,48.775723,"{'Centropolis Entertainment', 'Twentieth Century Fox Film Corporation', 'TSG Entertainment', 'Stereo D'}",2016-06-22,389681935,120.0,4.9,2491,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10191,How to Train Your Dragon,165000000,"{'dragon', 'flying', 'warrior', 'island', 'blacksmith', 'viking', 'battle', 'combat', 'night', 'arena', 'ignorance', 'village', 'flight', 'training', 'forest', 'friendship', 'nest', 'ship', 'well'}",en,67.263269,"{'Vertigo Entertainment', 'Mad Hatter Entertainment', 'DreamWorks Animation'}",2010-03-05,494878759,98.0,7.5,4227,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
296,Terminator 3: Rise of the Machines,200000000,"{'cyborg', 'rocket launcher', 'firemen', 'saving the world', 'artificial intelligence', 'sun glasses', 'dystopia', 'killer robot', 'leather jacket', 'man vs machine', 'nanotechnology', 'psychiatrist', 'veterinarian', 'fire engine'}",en,69.405188,"{'Columbia Pictures', 'C-2 Pictures', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Intermedia Films', 'Mostow/Lieberman Productions', 'Warner Bros.'}",2003-07-02,435000000,109.0,5.9,2143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
118340,Guardians of the Galaxy,170000000,"{'spaceship', 'adventurer', 'duringcreditsstinger', 'marvel cinematic universe', 'marvel comic', 'space', 'orphan', 'aftercreditsstinger', 'outer space'}",en,481.09862400000003,"{'Revolution Sun Studios', 'Bulletproof Cupid', 'Moving Picture Company (MPC)', 'Marvel Studios'}",2014-07-30,773328629,121.0,7.9,9742,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157336,Interstellar,165000000,"{'father daughter relationship', 'family relationships', 'time paradox', 'space travel', 'imax', 'relativity', 'father son relationship', 'famine', 'farmhouse', 'space', 'farmer', 'single father', 'quantum mechanics', 'nasa', 'race against time', 'spaceship', 'artificial intelligence', 'black hole', 'courage', 'robot', 'saving the world', 'scientist', 'zero gravity', 'astrophysics', 'expedition', 'single parent', 'wormhole', 'dystopia', 'astronaut', 'space station', 'rescue'}",en,724.247784,"{'Legendary Pictures', 'Syncopy', 'Paramount Pictures', 'Lynda Obst Productions', 'Warner Bros.'}",2014-11-05,675120017,169.0,8.1,10867,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27205,Inception,160000000,"{'subconsciousness', 'loss of lover', 'redemption', 'heist', 'female hero', 'dream', 'kidnapping', 'sleep'}",en,167.58371,"{'Legendary Pictures', 'Syncopy', 'Warner Bros.'}",2010-07-14,825532764,148.0,8.1,13752,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
49051,The Hobbit: An Unexpected Journey,250000000,"{'elves', 'ancient', 'invisibility', 'mountains', 'riddle', 'climbing a tree', 'dwarves', 'middle-earth (tolkien)', 'ring', 'wizard', 'giant', 'courage', 'buried treasure', 'orcs', 'gnomes', 'goblin', 'hobbit', 'underground lake', 'journey', 'tunnel'}",en,108.849621,"{'Warner Bros. Pictures', 'WingNut Films', 'Metro-Goldwyn-Mayer (MGM)', 'New Line Cinema'}",2012-11-26,1021103568,169.0,7.0,8297,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9799,The Fast and the Furious,38000000,"{'car race', 'street gang', 'automobile racing', 'car', 'undercover', 'auto-tuning', 'duringcreditsstinger', 'los angeles', 'aftercreditsstinger'}",en,6.909942,"{'Original Film', 'Universal Pictures', 'Ardustry Entertainment', 'Mediastream Film GmbH & Co. Productions KG'}",2001-06-22,207283925,106.0,6.6,3428,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4922,The Curious Case of Benjamin Button,150000000,"{'navy', 'travel', 'diary', 'hospital', 'funeral', 'tea'}",en,60.269279000000004,"{'Warner Bros.', 'Kennedy/Marshall Company, The', 'Paramount Pictures'}",2008-11-24,333932083,166.0,7.3,3292,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
49538,X-Men: First Class,160000000,"{'superhuman', 'superhero', 'nuclear war', 'mine', 'world war iii', 'cuban missile crisis', '1960s', 'historical fiction', 'marvel comic', 'mutant', 'cia', 'based on comic book'}",en,3.195174,"{'Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Dune Entertainment III', 'Bad Hat Harry Productions', 'Marvel Entertainment', 'Dune Entertainment', 'Ingenious Media', 'Big Screen Productions'}",2011-05-24,353624124,132.0,7.1,5181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
131634,The Hunger Games: Mockingjay - Part 2,160000000,"{'based on young adult novel', 'strong woman', '3d', 'dystopia', 'revolution', 'game of death'}",en,127.28442700000001,"{'Studio Babelsberg', 'Color Force', 'Lionsgate'}",2015-11-18,653428261,137.0,6.6,3984,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27022,The Sorcerer's Apprentice,150000000,"{'mission', 'wolf', 'book', 'dragon', 'castle', 'fire', 'magic', 'merlin', 'love', 'apprentice', 'training', 'witch', 'sorcerer', 'apprendista', 'water', 'morgana', 'aftercreditsstinger', 'fountain'}",en,35.580815,"{'Junction Entertainment', 'Walt Disney Pictures', 'Saturn Films', 'Jerry Bruckheimer Films', 'Broken Road Productions'}",2010-07-13,215283742,109.0,5.8,1470,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
503,Poseidon,160000000,"{'atlantic ocean', 'self-abandonment', 'drowning', 'ball', 'fire', 'capsized ship', 'single', ""new year's eve"", 'cataclysm', 'blackout', 'escape', 'daughter', 'ship', 'shipwreck', 'loss of father', 'giant wave'}",en,21.133748,"{'Virtual Studios', 'Synthesis Entertainment', 'Irwin Allen Productions', 'Radiant Productions', 'Next Entertainment', 'Warner Bros.'}",2006-05-12,181674817,99.0,5.5,583,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
241259,Alice Through the Looking Glass,170000000,"{'clock', 'based on novel', 'queen', 'alice in wonderland', '3d', 'dark fantasy', 'mad hatter', 'sequel'}",en,56.268916000000004,"{'Legend3D', 'Team Todd', 'Walt Disney Pictures', 'Tim Burton Productions', 'Roth Films'}",2016-05-25,299370084,113.0,6.5,1725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
810,Shrek the Third,160000000,"{'pregnancy', 'island', 'teacher', 'ambush', 'conciliation', 'traitor', 'donkey', 'ship', ""coup d'etat"", 'duringcreditsstinger', 'liberation of prisoners', 'heir to the throne', 'stage', 'sadness', 'transformation', 'prince', 'theatre play', 'capture', 'boarding school', 'assault', 'shipwreck', 'dragon', 'tricks', 'cowardliness', 'kingdom', 'best friend'}",en,42.986467,"{'DreamWorks Animation', 'DreamWorks SKG'}",2007-05-17,798958165,93.0,6.0,2278,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
68735,Warcraft,160000000,"{'elves', 'based on video game', 'orc', 'sword and sorcery', 'magic', 'fictional war', 'muscles', 'video game', 'chase', 'wizard', 'fictional language', 'based on comic book', 'orcs', 'sorcerer'}",en,63.148529,"{'Legendary Pictures', 'Universal Pictures', 'Atlas Entertainment', 'Blizzard Entertainment'}",2016-05-25,433677183,123.0,6.3,2268,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87101,Terminator Genisys,155000000,"{'cyborg', 'saving the world', 'duringcreditsstinger', 'artificial intelligence', 'future', 'dystopia', 'time travel', '3d', 'sequel', 'killer robot', 'fiction'}",en,202.04263500000002,"{'Skydance Media', 'Paramount Pictures', 'Annapurna Pictures'}",2015-06-23,440603537,126.0,5.8,3631,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,"{'narnia', 'based on novel', 'magic', 'good vs evil', 'fantasy world', 'quest', 'knife held to throat', 'snowing', 'king'}",en,49.661984000000004,"{'Walden Media', 'Fox 2000 Pictures', 'Dune Entertainment'}",2010-08-13,415686217,113.0,6.2,1514,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
676,Pearl Harbor,140000000,"{'pearl harbor', 'hawaii', 'pin-up', 'pilot', 'airplane', 'nurse', 'love', 'world war ii', 'war', 'army', 'patriotism', 'u.s. air force'}",en,34.20669,"{'Jerry Bruckheimer Films', 'Touchstone Pictures'}",2001-05-21,449220945,183.0,6.6,1791,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1858,Transformers,150000000,"{'destroy', 'transformation', 'robot', 'teenage hero', 'based on toy', 'duringcreditsstinger', 'transformers', 'alien'}",en,25.468493,"{'Hasbro Studios', 'SprocketHeads', 'Revolution Sun Studios', 'thinkfilm', 'Di Bonaventura Pictures', 'Amblin Entertainment', 'DreamWorks SKG', 'Platinum Dunes', 'Paramount Pictures'}",2007-06-27,709709780,144.0,6.6,4040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1966,Alexander,155000000,"{'campaign', 'elephant', 'alexander the great', 'egypt', 'homosexuality', 'gay relationship', 'greece', 'persia', 'ancient world', 'aristotle'}",en,39.019228999999996,"{'Egmond Film & Television', 'France 3 Cinéma', 'WR Universal Group', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Pathé Renn Productions', 'Intermedia Films', 'Pacifica Film', 'Warner Bros.'}",2004-11-21,167298192,175.0,5.6,927,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
675,Harry Potter and the Order of the Phoenix,150000000,"{'cutting the cord', 'dying and death', 'child hero', 'death of a friend', 'occultism', 'magic', 'sorcery', 'loss of lover', ""sorcerer's apprentice"", 'broom', 'black magic', 'witch', 'prophecy', 'school of witchcraft'}",en,78.14439499999999,"{'Heyday Films', 'Warner Bros.'}",2007-06-28,938212738,138.0,7.4,5494,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
674,Harry Potter and the Goblet of Fire,150000000,"{'dying and death', 'teenage hero', 'based on young adult novel', 'magic', 'chosen one', 'tournament', ""sorcerer's apprentice"", 'broom', 'black magic', 'teenager', 'wizard', 'boarding school', 'vision', 'school of witchcraft'}",en,101.250416,"{'Patalex IV Productions Limited', 'Heyday Films', 'Warner Bros.'}",2005-11-05,895921036,157.0,7.5,5608,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8960,Hancock,150000000,"{'alcohol', 'affection', 'flying', 'invulnerability', 'superhero', 'pokies', 'duringcreditsstinger', ""love of one's life"", 'lovers', 'advertising expert', 'forbidden love', 'alcoholism'}",en,56.758410999999995,"{'Weed Road Pictures', 'GH Three', 'Overbrook Entertainment', 'Columbia Pictures', 'Relativity Media', 'Blue Light', 'Forward Pass'}",2008-07-01,624029371,92.0,6.2,2961,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6479,I Am Legend,150000000,"{'helplessness', 'saving the world', 'lost civilisation', 'dystopia', 'alone', 'pandemic', 'post-apocalyptic', 'matter of life and death', 'virus'}",en,70.867401,"{'Original Film', 'Weed Road Pictures', 'Heyday Films', 'Overbrook Entertainment', 'Village Roadshow Pictures', 'Warner Bros.'}",2007-12-14,585349010,101.0,6.9,4853,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
118,Charlie and the Chocolate Factory,150000000,"{'parents kids relationship', 'grandfather grandson relationship', 'overweight child', 'teacher', 'based on novel', 'candy', 'father son relationship', 'london england', 'factory worker', 'chocolate'}",en,53.905592000000006,"{'The Zanuck Company', 'Village Roadshow Pictures', 'Theobald Film Productions', 'Tim Burton Productions', 'Plan B Entertainment', 'Warner Bros.'}",2005-07-13,474968763,115.0,6.7,3624,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2062,Ratatouille,150000000,"{'paris', 'window', 'chef', 'cook', ""leaving one's family"", 'kitchen', 'brother brother relationship', 'river', 'mouse', 'roof', 'restaurant critic', 'confidence', 'cookbook', 'expensive restaurant', 'court', 'rat', 'spice', 'family', 'work'}",en,65.677399,"{'Pixar Animation Studios', 'Walt Disney Pictures'}",2007-06-22,623722818,111.0,7.5,4369,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
272,Batman Begins,150000000,"{'love and romance', 'fighting crime', 'good vs evil', 'secret identity', 'vigilante', 'master villain', 'society', 'ninja', 'unfulfilled love', 'unfulfillment', 'gotham city', 'crime', 'escapade', 'undercover', 'tragic hero', 'super powers', 'evil doctor', 'crime fighter', 'himalaya', 'hero', 'dc comics', 'superhero', 'haunted by the past', 'based on comic book', 'rivalry', 'martial arts', 'loss of father'}",en,115.040024,"{'DC Comics', 'Legendary Pictures', 'Patalex III Productions Limited', 'Syncopy', 'DC Entertainment', 'Warner Bros.'}",2005-06-10,374218673,140.0,7.5,7359,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10527,Madagascar: Escape 2 Africa,150000000,"{'chimp', 'shark', 'imax', 'airplane', 'duringcreditsstinger', 'jealousy', 'zebra', 'africa', 'dance', 'hippopotamus', 'volcano', 'madagascar', 'sequel', 'lion', 'penguin', 'hunger', 'zoo'}",en,44.141021,{'DreamWorks Animation'},2008-10-30,603900354,89.0,6.2,1810,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
